cruise_id,ID,lat (deg N),long (deg W),day_of_month,day_of_year,depth,allox,but19,chlb,chlc12,chlc3,diadinox,fucox,hex19,hplchla,pctDVa,pctDVb,perid,POC,PON,turnchl,year,zea
beagle0304,264288,-32.403,79.889,8,281,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.182,2003,M
beagle0304,264289,-32.514,79.986,8,281,M,0.018,0.059,0.029,0.054,0.055,0.052,0.021,0.231,0.348,8.338596008,M,0.02,M,M,0.266,2003,0.045
beagle0304,264290,-32.507,79.311,8,281,M,0,0.046,0.015,0.034,0.036,0.069,0.016,0.166,0.273,8.198799575,M,0.014,M,M,0.2,2003,0.035
beagle0304,264291,-32.499,78.085,9,282,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.177,2003,M
beagle0304,264292,-32.497,76.648,9,282,M,0,0.026,0.016,0.025,0.017,0.042,0.014,0.094,0.183,5.157262014,M,0.016,M,M,0.161,2003,0.024
beagle0304,264293,-32.48,75.99,9,282,M,0,0.03,0.011,0.023,0.014,0.034,0.011,0.08,0.166,6.155615583,M,0.023,M,M,0.132,2003,0.019
beagle0304,264294,-32.496,75.331,9,282,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.116,2003,M
beagle0304,264295,-32.496,73.984,10,283,M,0.025,0.089,0.033,0.028,0.07,0.092,0.103,0.24,0.572,1.037884132,M,0.025,M,M,0.452,2003,0.022
beagle0304,264296,-32.508,73.319,10,283,M,0.041,0.145,0.11,0.051,0.158,0.187,0.175,0.497,1.075,0,M,0.035,M,M,0.788,2003,0.029
beagle0304,264297,-32.507,72.996,10,283,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.928,2003,M
beagle0304,264298,-32.48,72.327,11,284,M,0.015,0.063,0.069,0.035,0.065,0.122,0.2,0.196,0.725,0,M,0.034,M,M,0.632,2003,0.011
beagle0304,264299,-32.497,72.17,11,284,M,0.067,0.088,0.116,0.116,0.153,0.219,0.816,0.325,1.957,0,M,0,M,M,1.897,2003,0.027
beagle0304,264300,-32.506,71.998,12,285,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,5.574,2003,M
beagle0304,264302,-36.22,73.68,20,293,M,0.086,0.057,0.378,0.124,0.032,0.08,0.224,0.073,1.359471818,0,M,0.029,M,M,0.418,2003,0.073
beagle0304,264303,-39.999,74.418,21,294,M,0.002,0.015,0.033,0.028,0.013,0.032,0.054,0.057,0.259623311,0,M,0.006,M,M,0.249,2003,0.03
beagle0304,264304,-43.74,75.191,22,295,M,0.07,0.043,0.247,0.136,0.012,0.058,0.343,0.106,1.532647367,0,M,0.037,M,M,1.125,2003,0
beagle0304,264305,-44.358,75.37,22,295,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.654,2003,M
beagle0304,264306,-44.996,75.519,22,295,M,0,0.115,0.251,0.006,0.02,0.045,0.177,0.244,1.006338573,0,M,0,M,M,0.708,2003,0
beagle0304,264307,-48.5693,74.423,23,296,M,0,0,0.073,0.325,0.012,0.062,0.462,0,1.578110589,0,M,0,M,M,2.048,2003,0
beagle0304,264308,-49.522,74.473,23,296,M,0,0,0.273,0.534,0.074,0.205,1.465,0,3.427019899,0,M,0,M,M,2.947,2003,0
beagle0304,264309,-52.867,74.082,24,297,M,0.019,0,0.021,0.12,0.011,0.04,0.3,0.018,0.815969042,0,M,0.016,M,M,0.739,2003,0
beagle0304,264310,-53.504,70.619,25,298,M,0,0,0.054,0.821,0.009,0.162,1.56,0,5.271119525,0,M,0,M,M,5.925,2003,0
beagle0304,264311,-53.571,70.675,25,298,M,0,0,0.03,0.969,0,0.207,1.825,0,5.970406239,0,M,0,M,M,7.669,2003,0
beagle0304,264312,-52.745,70.43,25,298,M,0,0,0.093,0.63,0,0.146,1.411,0,4.123912599,0,M,0,M,M,4.417,2003,0
beagle0304,264313,-52.38,69.034,25,298,M,0.034,0,0.076,0.113,0,0.055,0.446,0.026,1.16220754,0,M,0,M,M,1.026,2003,0
beagle0304,264314,-27.768,47.205,7,311,M,0,0.015,0,0.015,0.01,0.009,0.029,0.028,0.14,28.52742771,M,0,M,M,0.094,2003,0.051
beagle0304,264315,-27.906,46.666,7,311,M,0,0.016,0.008,0.015,0.01,0.006,0.014,0.04,0.183,51.70204866,M,0,M,M,0.148,2003,0.086
beagle0304,264316,-28.159,45.68,8,312,M,0,0.026,0.016,0.014,0.012,0.012,0.013,0.041,0.181,47.9745005,M,0,M,M,0.141,2003,0.068
beagle0304,264317,-28.229,45.387,8,312,M,0,0.022,0,0.006,0.012,0.015,0.011,0.039,0.154,43.39377878,M,0,M,M,0.112,2003,0.057
beagle0304,264318,-28.875,43.457,9,313,M,0,0.007,0,0.006,0,0.014,0.01,0.013,0.088,43.79677753,M,0,M,M,0.075,2003,0.046
beagle0304,264319,-29.056,48.854,9,313,M,0,0.007,0,0.005,0.001,0.01,0.007,0.02,0.089,51.91100861,M,0,M,M,0.074,2003,0.046
beagle0304,264320,-29.625,41.091,10,314,M,0,0.009,0,0.008,0.002,0.015,0.007,0.033,0.086,24.70426654,M,0.001,M,M,0.071,2003,0.027
beagle0304,264321,-29.807,40.581,10,314,M,0,0.006,0,0.004,0.003,0.011,0.007,0.017,0.071,37.7697618,M,0.001,M,M,0.057,2003,0.04
beagle0304,264322,-30.098,39.02,11,315,M,0,0.005,0,0.004,0.001,0.015,0.011,0.013,0.08,41.1409643,M,0,M,M,0.067,2003,0.047
beagle0304,264323,-29.995,38.48,11,315,M,0,0.005,0,0.004,0,0.011,0.008,0.011,0.076,53.07140952,M,0,M,M,0.065,2003,0.058
beagle0304,264324,-29.997,37.994,11,315,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-99,2003,M
beagle0304,264325,-30.005,36.843,12,316,M,0,0.007,0,0.007,0.001,0.015,0.009,0.019,0.083,37.8566145,M,0,M,M,0.067,2003,0.047
beagle0304,264326,-29.992,36.163,12,316,M,0,0.007,0,0.006,0.001,0.013,0.01,0.019,0.073,31.13522359,M,0,M,M,0.059,2003,0.038
beagle0304,264327,-29.995,33.985,13,317,M,0,0.008,0,0.007,0.005,0.016,0.013,0.018,0.092,35.40874606,M,0,M,M,0.076,2003,0.053
beagle0304,264328,-29.998,33.501,13,317,M,0,0.006,0,0.005,0.004,0.012,0.007,0.017,0.068,31.8460293,M,0,M,M,0.061,2003,0.041
beagle0304,264329,-30.525,31.512,14,318,M,0,0.008,0,0.006,0.003,0.013,0.008,0.021,0.074,33.78829643,M,0,M,M,0.066,2003,0.048
beagle0304,264330,-30.021,30.992,14,318,M,0,0.011,0,0.008,0.006,0.008,0.011,0.026,0.081,29.97097838,M,0,M,M,0.078,2003,0.052
beagle0304,264331,-30,28.992,16,320,M,0,0.007,0,0.003,0.004,0.014,0.006,0.016,0.06,35.95718274,M,0,M,M,0.06,2003,0.043
beagle0304,264332,-29.973,28.349,16,320,M,0,0.008,0,0.005,0.004,0.014,0.01,0.018,0.064,24.76774578,M,0,M,M,0.058,2003,0.033
beagle0304,264333,-29.995,25.843,17,321,M,0,0.006,0,0.003,0.003,0.012,0.005,0.012,0.049,28.57893538,M,0,M,M,0.053,2003,0.026
beagle0304,264334,-30.216,25.047,17,321,M,0,0.005,0,0.004,0,0.009,0.007,0.012,0.053,32.53992544,M,0,M,M,0.056,2003,0.032
beagle0304,264335,-30.005,23.312,18,322,M,0,0.007,0,0.005,0.001,0.012,0.006,0.014,0.057,24.06650426,M,0,M,M,0.057,2003,0.03
beagle0304,264336,-30.001,22.496,18,322,M,0,0.005,0,0.002,0,0.011,0.005,0.012,0.048,28.68096713,M,0,M,M,0.044,2003,0.025
beagle0304,264337,-29.994,21.624,18,322,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-99,2003,M
beagle0304,264338,-29.998,19.865,19,323,M,0,0.005,0,0.002,0,0.011,0.004,0.009,0.046,32.536655,M,0,M,M,0.037,2003,0.028
beagle0304,264339,-30.097,18.946,19,323,M,0,0.004,0,0.003,0,0.008,0.006,0.008,0.041,16.56833535,M,0,M,M,0.032,2003,0.016
beagle0304,264340,-29.984,17.015,20,324,M,0,0.004,0,0.003,0,0.01,0.004,0.01,0.034,16.64372988,M,0,M,M,0.034,2003,0.012
beagle0304,264341,-30.003,16.28,20,324,M,0,0.003,0,0.001,0,0.009,0.003,0.008,0.033,24.98233464,M,0,M,M,0.031,2003,0.017
beagle0304,264342,-29.988,13.666,21,325,M,0,0.003,0,0.002,0,0.009,0.004,0.01,0.039,21.13657537,M,0,M,M,0.033,2003,0.014
beagle0304,264343,-29.987,12.986,21,325,M,0,0.003,0,0.003,0,0.008,0.006,0.008,0.034,20.48337187,M,0,M,M,0.037,2003,0.016
beagle0304,264344,-30.001,11.006,22,326,M,0,0.004,0,0.003,0,0.009,0.003,0.011,0.038,19.51797787,M,0,M,M,0.033,2003,0.017
beagle0304,264345,-29.995,10.333,22,326,M,0,0.004,0,0.002,0,0.008,0.002,0.01,0.03,14.05796498,M,0,M,M,0.028,2003,0.011
beagle0304,264346,-29.995,8.155,23,327,M,0,0.005,0,0.004,0,0.009,0.003,0.014,0.044,22.38530064,M,0,M,M,0.038,2003,0.022
beagle0304,264347,-29.999,7.334,23,327,M,0,0.004,0,0.003,0,0.006,0.002,0.01,0.031,19.17129469,M,0,M,M,0.028,2003,0.015
beagle0304,264348,-29.997,4.804,24,328,M,0,0.006,0,0.003,0.003,0.011,0.003,0.014,0.042,26.50260986,M,0,M,M,0.035,2003,0.024
beagle0304,264349,-29.995,3.973,25,329,M,0,0.004,0,0.002,0,0.011,0.002,0.014,0.042,21.83445424,M,0,M,M,0.034,2003,0.018
beagle0304,264350,-30.007,1.467,26,330,M,0,0.027,0.012,0.014,0.013,0.029,0.011,0.057,0.135,13.9975077,M,0,M,M,0.103,2003,0.031
beagle0304,264351,-29.995,0.729,26,330,M,0,0.011,0,0.004,0.002,0.013,0.003,0.019,0.053,20.09738451,M,0,M,M,0.052,2003,0.018
beagle0304,264352,-29.599,-1.709,27,331,M,0,0.005,0,0.003,0,0.011,0.003,0.012,0.048,40.63165148,M,0,M,M,0.04,2003,0.043
beagle0304,264353,-29.473,-2.267,27,331,M,0,0.007,0,0.005,0.003,0.011,0.002,0.02,0.055,20.68333921,M,0,M,M,0.053,2003,0.02
beagle0304,264354,-29.601,-3.786,28,332,M,0,0.009,0,0.005,0,0.013,0.004,0.018,0.059,31.2339683,M,0,M,M,0.048,2003,0.042
beagle0304,264355,-29.746,-4.253,28,332,M,0,0.007,0,0.003,0.002,0.01,0.003,0.015,0.063,42.51111506,M,0,M,M,0.053,2003,0.049
beagle0304,264356,-29.736,-6.788,29,333,M,0,0.008,0,0.006,0.003,0.012,0.003,0.019,0.057,32.44186355,M,0,M,M,0.059,2003,0.05
beagle0304,264357,-29.729,-7.637,29,333,M,0,0.028,0.009,0.017,0.013,0.026,0.013,0.065,0.141,16.06704274,M,0.002,M,M,0.118,2003,0.039
beagle0304,264358,-29.747,-9.967,30,334,M,0,0.015,0,0.009,0.006,0.02,0.008,0.037,0.093,23.62595757,M,0.001,M,M,0.082,2003,0.038
beagle0304,264359,-29.747,-10.982,30,334,M,0,0.021,0.005,0.013,0.013,0.016,0.007,0.055,0.115,21.8196909,M,0.002,M,M,0.106,2003,0.047
beagle0304,264360,-29.62,-12.168,1,335,M,0,0.045,0.007,0.027,0.024,0.046,0.022,0.093,0.178,2.121503203,M,0.002,M,M,0.133,2003,0.015
beagle0304,264361,-34.575,-28.238,11,345,M,0,0.007737247,0,0.011068149,0.006513097,0.00672584,0.01397314,0.019864158,0.120051768,37.31558889,M,0,M,M,0.124,2003,0.075979806
beagle0304,264362,-24.668,-35.364,13,347,M,0,0.005092225,0,0.004904513,0.004367472,0.013193277,0.006870758,0.020702866,0.110597226,54.07716397,M,0,M,M,0.097,2003,0.096158106
beagle0304,264363,-24.672,-36.745,14,348,M,0,0.004351673,0,0.004917626,0.002779911,0.008424742,0.004411617,0.016712148,0.083453282,39.37145983,M,0,M,M,0.075,2003,0.083422472
beagle0304,264364,-24.665,-37.5,14,348,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-99,2003,M
beagle0304,264365,-24.667,-39.502,15,349,M,0,0.005632202,0,0.003145731,0.00440927,0.015514976,0.003364326,0.020211328,0.08202375,43.07820607,M,0.002045787,M,M,0.066,2003,0.09561346
beagle0304,264366,-24.66,-41.493,16,350,M,0,0.002746117,0,0.004158189,0,0.001859904,0.002069108,0.011741015,0.07507357,58.69014592,M,0.001140652,M,M,0.071,2003,0.074773476
beagle0304,264367,-24.664,-41.998,16,350,M,0,0.003458609,0,0.003112679,0.001597564,0.007146048,0.003452203,0.013651725,0.074232731,53.31669232,M,0,M,M,0.064,2003,0.090648204
beagle0304,264368,-24.668,-43.804,17,351,M,0,0.006305431,0,0.012612533,0.006003678,0.017880754,0.018464747,0.030235801,0.169163316,30.95100766,M,0.004759542,M,M,0.142,2003,0.076634393
beagle0304,264369,-20.014,-48.916,19,353,M,0,0.006475579,0,0.005048622,0.001574149,0.014644991,0.007733292,0.017888507,0.130755869,31.65447017,M,0.001526452,M,M,0.092,2003,0.081045492
beagle0304,264370,-20.003,-49.151,19,353,M,0.000811315,0.002350558,0,0.000313371,0,0.0053465,0.002309069,0.008919764,0.045991136,36.04839496,M,0,M,M,0.04,2003,0.045467677
beagle0304,264371,-19.995,-50.056,21,355,M,0,0,0,0.001964502,0,0.004922492,0,0.00812703,0.040350731,40.72455421,M,0,M,M,0.037,2003,0.046394441
beagle0304,264372,-20.002,-50.599,21,355,M,0.001462745,0,0,0.001273552,0,0.006592526,0,0.007178094,0.033404353,46.59332342,M,0,M,M,0.033,2003,0.045813451
beagle0304,264373,-19.988,-51.772,22,356,M,0,0,0,0.003000706,0,0.004433522,0,0.010111173,0.043796196,46.48578052,M,0,M,M,0.035,2003,0.057039573
beagle0304,264374,-19.999,-52.264,22,356,M,0,0,0,0.002836191,0,0.008172261,0,0.010882821,0.051089861,43.27219846,M,0,M,M,0.046,2003,0.064694021
beagle0304,264375,-19.998,-54.506,23,357,M,0,0,0,0.001802228,0,0.008201602,0,0.010866685,0.050592403,51.06543666,M,0,M,M,0.039,2003,0.059873983
beagle0304,264376,-20.001,-54.987,23,357,M,0,0,0,0,0,0.003847303,0,0.006655821,0.025429331,37.83899808,M,0,M,M,0.03,2003,0.028224477
beagle0304,264377,-19.992,-57.032,24,358,M,0,0,0,0.002060668,0,0.003219457,0,0.007701858,0.033145788,48.11872879,M,0,M,M,0.028,2003,0.045710133
beagle0304,264378,-19.995,-57.28,24,358,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-99,2003,M
beagle0304,264379,-20.366,-58.008,25,359,M,0,0,0,0.002241054,0,0.004673503,0,0.008804328,0.044816196,45.06092262,M,0,M,M,0.039,2003,0.056983039
beagle0304,264380,-20.353,-58.143,25,359,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-99,2003,M
beagle0304,264381,-20.361,-60.377,26,360,M,0,0,0,0.00275876,0,0.003792691,0,0.011193773,0.043102974,58.41080564,M,0,M,M,0.037,2003,0.058106535
beagle0304,264382,-20.369,-61.639,28,362,M,0,0,0,0.001795498,0,0.005212097,0,0.011504039,0.036653153,40.52586962,M,0,M,M,0.029,2003,0.043236286
beagle0304,264383,-20.368,-62.236,28,362,M,0,0,0,0.00150289,0,0.004598347,0,0.009538859,0.027059567,39.6839975,M,0,M,M,0.016,2003,0.032876315
beagle0304,264384,-20.176,-64.413,29,363,M,0,0.002680982,0,0.002144075,0,0.006780161,0.00141369,0.01050509,0.034485817,33.99725112,M,0,M,M,0.024,2003,0.037662372
beagle0304,264385,-20.001,-67.099,30,364,M,0,0,0,0.002952549,0,0.005353944,0,0.010712061,0.041538575,37.59728276,M,0,M,M,0.031,2003,0.045424399
beagle0304,264386,-20.001,-67.651,30,364,M,0,0,0,0.001200508,0,0.003875885,0,0.007266909,0.023892289,40.98362165,M,0,M,M,0.019,2003,0.029074461
beagle0304,264387,-19.987,-69.796,31,365,M,0,0,0,0.001740883,0,0.00584033,0,0.009211453,0.028265108,33.8375797,M,0,M,M,0.019,2003,0.02578155
beagle0304,264388,-20.002,-70.249,31,365,M,0,0,0,0.002281806,0,0.003829126,0,0.005873046,0.017403244,36.58897595,M,0,M,M,0.016,2003,0.022190086
beagle0304,264389,-19.995,-72.195,2,2,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.018,2004,M
beagle0304,264390,-20.001,-72.713,2,2,M,0,0,0,0.000184273,0,0.003109489,0,0.007173736,0.020030641,36.82462622,M,0,M,M,0.016,2004,0.024559503
beagle0304,264391,-19.997,-74.732,3,3,M,0,0,0,0.002011358,0,0.00245427,0,0.009157823,0.02516013,25.95264517,M,0,M,M,0.016,2004,0.022183325
beagle0304,264392,-19.98,-76.907,4,4,M,0,0.003301699,0,0.002838102,0.00127981,0.004705219,0.000101605,0.011307801,0.033023804,30.05079106,M,0,M,M,0.019,2004,0.02649054
beagle0304,264393,-20.003,-77.638,4,4,M,0,0.002806729,0,0.000961353,0,0.007238962,0.001143689,0.008215052,0.028674176,31.48437954,M,0,M,M,0.017,2004,0.028161636
beagle0304,264394,-19.995,-79.997,5,5,M,0,0,0,0.001831095,0,0.008749691,0,0.009293177,0.02835116,29.24619025,M,0,M,M,0.018,2004,0.027172151
beagle0304,264395,-19.998,-80.536,5,5,M,0,0,0,0.00088375,0,0.005345062,0,0.008301435,0.032971968,35.55985803,M,0,M,M,0.019,2004,0.035975813
beagle0304,264396,-19.998,-82.736,6,6,M,0,0,0,0.001674418,0,0.008065311,0,0.010333181,0.035639622,36.90736454,M,0,M,M,0.027,2004,0.035862198
beagle0304,264397,-19.999,-83.403,6,6,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-99,2004,M
beagle0304,264398,-19.991,-84.67,7,7,M,0,0,0,0.002489621,0,0.006069134,0,0.011896983,0.043100315,45.94564212,M,0,M,M,0.03,2004,0.049566516
beagle0304,264399,-20,-85.3,7,7,M,0,0,0,0.001511767,0,0.003018031,0,0.008548162,0.022727055,38.05600873,M,0,M,M,0.02,2004,0.031271975
beagle0304,264400,-19.999,-87.332,9,9,M,0,0,0,0.001794001,0,0.00418985,0,0.009584139,0.028720099,40.96476368,M,0,M,M,0.023,2004,0.033965506
beagle0304,264401,-19.998,-87.751,9,9,M,0,0,0,0.001926908,0,0.006896093,0,0.008527006,0.032928608,39.59656444,M,0,M,M,0.021,2004,0.030614886
beagle0304,264402,-19.996,-89.986,10,10,M,0,0,0,0.001785912,0,0.00856643,0,0.011206995,0.043257983,39.93977908,M,0,M,M,0.025,2004,0.038525087
beagle0304,264403,-20,-90.285,10,10,M,0,0,0,0.000503461,0,0.006734867,0,0.008643642,0.033072365,33.48001085,M,0,M,M,0.018,2004,0.03026846
beagle0304,264404,-20.001,-91.817,11,11,M,0,0,0,0.002299085,0,0.006280275,0,0.011301499,0.037209636,35.91729882,M,0,M,M,0.021,2004,0.039129878
beagle0304,264405,-20,-92.355,11,11,M,0,0,0,0.001395699,0,0.007744132,0,0.00856889,0.033169952,35.87022333,M,0,M,M,0.019,2004,0.030191196
beagle0304,264406,-20.001,-94.303,12,12,M,0,0,0,0.002162306,0,0.007378762,0,0.009994697,0.03914274,41.49763484,M,0,M,M,0.025,2004,0.037365713
beagle0304,264407,-19.999,-97.119,13,13,M,0,0,0,0.003497026,0,0.005089617,0,0.014025943,0.045368623,38.64662639,M,0,M,M,0.029,2004,0.03953026
beagle0304,264408,-20,-97.833,13,13,M,0,0,0,0.00200362,0,0.007249069,0,0.010722904,0.036984973,32.27287597,M,0,M,M,0.025,2004,0.034837388
beagle0304,264409,-20.002,-99.584,14,14,M,0,0,0,0.001083779,0,0.008119889,0,0.011861161,0.036915816,39.96421304,M,0,M,M,0.027,2004,0.037869317
beagle0304,264410,-20,-102.236,16,16,M,0,0.005351855,0,0.002923171,0,0.010474347,0,0.014729372,0.049972272,36.27535079,M,0,M,M,0.029,2004,0.046752743
beagle0304,264411,-19.999,-104.886,17,17,M,0,0.005414751,0,0.003259199,0,0.007635178,0,0.014279269,0.047926528,36.68667641,M,0,M,M,0.033,2004,0.040793607
beagle0304,264412,-20.002,-107.501,18,18,M,0,0.005281496,0,0.003726679,0,0.008509471,0,0.014129362,0.056064714,43.83734475,M,0,M,M,0.035,2004,0.052745481
beagle0304,264413,-21.149,-110.151,19,19,M,0,0.005819854,0,0.004461439,0,0.012995715,0.005282116,0.019312717,0.08668637,44.60892494,M,0.00217031,M,M,0.052,2004,0.06903235
beagle0304,264414,-21.83,-111.899,20,20,M,0,0.00848174,0,0.006804449,0.00537334,0.015262399,0.007791801,0.024616411,0.093732217,36.7468035,M,0,M,M,0.067,2004,0.057724765
beagle0304,264415,-22.002,-112.381,20,20,M,0,0.005087101,0,0.003250532,0.003249657,0.01346975,0.00744297,0.017684268,0.080425015,39.97815943,M,0.002005619,M,M,0.057,2004,0.069655918
beagle0304,264416,M,0,M,M,M,0.047132879,0.040697955,0.096591292,0.236509734,0.052895847,0.069051266,0.671651605,0.078632238,1.970484062,0,M,0.023995608,M,M,1.538,M,0.028508431
beagle0304,264417,-34.52,-108.87,28,28,M,0,0,0,0,0,0,0,0.007,0.063,38.217081,M,0,M,M,0.015,2004,0.04
beagle0304,264418,-37.41,-101.737,29,29,M,0,0.006,0,0.008,0.006,0.006,0.005,0.028,0.068,0,M,0,M,M,0.078,2004,0
beagle0304,264419,-40.053,-94.961,30,30,M,0,0.013,0.02,0.023,0.017,0.016,0.018,0.052,0.141,0,M,0.007,M,M,0.164,2004,0.003
beagle0304,264420,-42.002,-89.998,31,31,M,0,0.037,0.029,0.063,0.043,0.026,0.038,0.121,0.292,0,M,0.013,M,M,0.122,2004,0
beagle0304,264421,-41.55,-90.415,1,32,M,0,0.024,0.026,0.063,0.036,0.032,0.084,0.097,0.263,0,M,0.007,M,M,0.309,2004,0.004
beagle0304,264422,-45.812,-87.697,2,33,M,0,0.041,0.031,0.063,0.042,0.031,0.054,0.091,0.311,0,M,0.015,M,M,0.272,2004,0
beagle0304,264423,-50.196,-84.695,3,34,M,0,0.017,0.015,0.026,0.015,0.014,0.021,0.047,0.134,0,M,0.007,M,M,0.121,2004,0
beagle0304,264424,-53.666,-82.084,4,35,M,0,0.009,0,0.038,0.023,0.025,0.07,0.035,0.142,0,M,0,M,M,0.153,2004,0
beagle0304,264425,-53.803,-81.883,5,36,M,0,0.006,0,0.035,0.013,0.023,0.076,0.026,0.135,0,M,0,M,M,0.16,2004,0
beagle0304,264426,-54.992,-80.252,6,37,M,0,0.008,0,0.035,0.014,0.011,0.064,0.034,0.146,0,M,0,M,M,0.175,2004,0
beagle0304,264427,-58.239,-82.32,7,38,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.189,2004,M
beagle0304,264428,-58.054,-82.62,7,38,M,0,0.006,0,0.035,0.013,0.018,0.06,0.04,0.135,0,M,0,M,M,0.163,2004,0
beagle0304,264429,-57.871,-83.001,7,38,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.163,2004,M
beagle0304,264430,-57.747,-83.249,7,38,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.174,2004,M
beagle0304,264431,-57.676,-83.383,8,39,M,0,0.008,0,0.034,0.013,0.021,0.06,0.038,0.122,0,M,0,M,M,0.145,2004,0
beagle0304,264432,-57.575,-83.62,8,39,M,0,0.01,0,0.044,0.019,0.03,0.081,0.035,0.166,0,M,0,M,M,0.19,2004,0
beagle0304,264433,-57.413,-83.514,9,40,M,0,0.011,0,0.046,0.02,0.018,0.08,0.038,0.16,0,M,0,M,M,0.186,2004,0
beagle0304,264434,-57.463,-83.857,10,41,M,0,0.009,0,0.047,0.024,0.026,0.086,0.039,0.169,0,M,0,M,M,0.222,2004,0
beagle0304,264435,-57.22,-84.337,10,41,M,0,0.015,0,0.029,0.013,0.023,0.053,0.038,0.125,0,M,0,M,M,0.187,2004,0
beagle0304,264436,-56.977,-84.81,10,41,M,0,0.01,0,0.032,0.016,0.027,0.053,0.036,0.124,0,M,0,M,M,0.139,2004,0
beagle0304,264437,-56.597,-85.527,11,42,M,0,0.011,0,0.029,0.017,0.023,0.048,0.046,0.136,0,M,0,M,M,0.128,2004,0
beagle0304,264438,-56.098,-86.434,11,42,M,0,0.032,0,0.03,0.015,0.024,0.047,0.048,0.117,0,M,0,M,M,0.134,2004,0
beagle0304,264439,-52.891,-89.885,12,43,M,0,0.014,0,0.017,0.007,0.02,0.021,0.037,0.096,0,M,0.006,M,M,0.096,2004,0
beagle0304,264440,-49.06,-96.768,13,44,M,0,0.025,0,0.036,0.027,0.023,0.017,0.106,0.211,0,M,0,M,M,0.198,2004,0
beagle0304,264441,-46.281,-104.028,14,45,M,0,0.043,0.028,0.05,0.049,0.033,0.02,0.159,0.259,0,M,0,M,M,0.197,2004,0
beagle0304,264442,-43.273,-107.979,15,46,M,0,0.039,0.036,0.067,0.052,0.03,0.05,0.128,0.297,0,M,0.013,M,M,0.247,2004,0
beagle0304,264443,-39.413,-110.596,16,47,M,0,0.023,0.047,0.042,0.031,0.023,0.015,0.108,0.268,0,M,0.014,M,M,0.217,2004,0.008
beagle0304,264444,-35.892,-111.97,17,48,M,0,0.012,0,0.008,0.007,0.011,0.006,0.028,0.09,17.859267,M,0,M,M,0.076,2004,0.03
carib06,285003,62.243,17.287,27,117,120,M,M,M,M,M,M,M,M,0.372,40.9,M,M,M,M,0.292,2006,M
carib06,285008,62.243,17.287,27,117,20,M,M,M,M,M,M,M,M,0.1001,30.1,M,M,M,M,0.11,2006,M
carib06,285012,62.083,18.002,27,117,130,M,M,M,M,M,M,M,M,0.2541,36.8,M,M,M,M,0.208,2006,M
carib06,285018,62.083,18.002,27,117,20,M,M,M,M,M,M,M,M,0.0528,31.6,M,M,M,M,0.079,2006,M
carib06,285023,61.253,18.817,28,118,120,M,M,M,M,M,M,M,M,0.2222,40.3,M,M,M,M,0.206,2006,M
carib06,285028,61.253,18.817,28,118,20,M,M,M,M,M,M,M,M,0.1086,30.9,M,M,M,M,0.118,2006,M
carib06,285031,61.532,18.643,28,118,120,M,M,M,M,M,M,M,M,0.1906,45.2,M,M,M,M,0.21,2006,M
carib06,285036,61.532,18.643,28,118,20,M,M,M,M,M,M,M,M,0.1069,30.1,M,M,M,M,0.107,2006,M
carib06,285040,60.558,18.477,28,118,140,M,M,M,M,M,M,M,M,0.2465,40.9,M,M,M,M,0.236,2006,M
carib06,285046,60.558,18.477,28,118,20,M,M,M,M,M,M,M,M,0.157,26.5,M,M,M,M,0.173,2006,M
carib06,285050,59.18,18.132,29,119,140,M,M,M,M,M,M,M,M,0.2117,38.7,M,M,M,M,0.172,2006,M
carib06,285056,59.18,18.132,29,119,20,M,M,M,M,M,M,M,M,0.0463,20.7,M,M,M,M,0.067,2006,M
carib06,285060,58.582,17.982,29,119,140,M,M,M,M,M,M,M,M,0.2032,39.7,M,M,M,M,0.189,2006,M
carib06,285066,58.582,17.982,29,119,20,M,M,M,M,M,M,M,M,0.0789,11.2,M,M,M,M,0.093,2006,M
carib06,285070,57.888,17.805,29,119,140,M,M,M,M,M,M,M,M,0.2556,43.6,M,M,M,M,0.247,2006,M
carib06,285076,57.888,17.805,29,119,20,M,M,M,M,M,M,M,M,0.0728,8,M,M,M,M,0.074,2006,M
carib06,285080,58.375,17.237,30,120,140,M,M,M,M,M,M,M,M,0.2622,46.3,M,M,M,M,0.256,2006,M
carib06,285086,58.375,17.237,30,120,20,M,M,M,M,M,M,M,M,0.0632,27.8,M,M,M,M,0.078,2006,M
carib06,285090,58.873,16.673,30,120,140,M,M,M,M,M,M,M,M,0.2959,47.4,M,M,M,M,0.286,2006,M
